entrez_id,symbol,Annotated_drug_processing,Disease_gene_Menche,Disease_gene_New,Drug_target,neighbors,nb_disease_genes_2015,nb_disease_gene_New,nb_drug_target,Palliative_target,zscore,Transcription_factor
23609,MKRN2,No,No,No,No,25,1,5,5,No,-0.125516787,Yes
26507,CNNM1,No,No,No,No,27,6,12,7,No,0.440310626,No
3597,IL13RA1,No,No,No,No,13,5,8,7,No,1.865659478,No
51592,TRIM33,No,Yes,Yes,No,51,14,14,8,No,-0.479408532,Yes
8788,DLK1,No,No,No,No,47,5,14,1,No,-1.531707236,No
64778,FNDC3B,No,No,Yes,No,57,11,18,4,No,-1.252027288,No
55858,TMEM165,No,No,Yes,No,22,6,9,5,No,0.134647402,No
4850,CNOT4,No,No,No,No,16,4,4,1,No,-1.126659545,Yes
1848,DUSP6,No,No,Yes,No,28,10,12,8,No,0.647519469,No
1265,CNN2,No,No,Yes,No,18,4,10,9,No,2.050988958,No
79722,ANKRD55,No,Yes,Yes,No,34,3,8,3,No,-0.9611083,No
51337,THEM6,No,No,No,No,10,1,3,0,No,-1.231944729,No
196,AHR,No,No,Yes,Yes,50,15,25,15,No,0.999859499,Yes
9947,MAGEC1,No,No,No,No,10,0,1,1,No,-0.640212018,No
3217,HOXB7,No,No,No,No,20,5,15,8,No,1.252667301,Yes
744,MPPED2,No,No,Yes,No,17,1,6,3,No,-0.232196795,No
6818,SULT1A3,Yes,No,No,Yes,12,2,4,4,Yes,1.02653447,No
5003,SLC22A18AS,No,No,Yes,No,5,0,1,0,No,-1.008786655,No
5169,ENPP3,No,No,No,No,4,0,1,2,No,1.198424527,No
11333,PDAP1,No,No,No,No,13,3,6,8,No,2.333061818,No
22911,WDR47,No,No,No,No,22,7,9,3,No,-0.618834018,No
340706,VWA2,No,No,No,No,9,0,2,3,No,0.600791688,No
151188,ARL6IP6,No,No,No,No,33,7,6,10,No,0.766005852,No
5481,PPID,No,No,No,No,38,10,16,20,No,2.460768288,No
728613,LOC728613,No,No,No,No,3,2,2,0,No,-0.810083342,No
25842,ASF1A,No,No,No,No,70,4,11,6,No,-0.890264277,Yes
10912,GADD45G,No,No,No,No,79,14,23,19,No,0.52433067,No
56829,ZC3HAV1,No,No,No,No,123,13,28,17,No,-0.645745205,Yes
2617,GARS1,No,Yes,Yes,No,23,3,7,7,No,0.673753138,No
9610,RIN1,No,No,No,No,67,19,29,15,No,0.188595186,No
5438,POLR2I,No,No,No,No,29,2,5,0,No,-1.646035675,Yes
83959,SLC4A11,Yes,Yes,Yes,No,1,0,0,0,No,-0.520170265,No
100533990,APOC4-APOC2,No,No,No,No,23,7,8,4,No,-0.309771558,No
90411,MCFD2,No,Yes,No,Yes,14,5,5,2,No,-0.385926216,No
22822,PHLDA1,No,Yes,No,No,44,3,8,5,No,-0.737411715,No
51566,ARMCX3,No,No,No,No,19,3,6,3,No,-0.456497627,No
25880,TMEM186,No,No,No,No,25,5,8,5,No,-0.125516787,No
128821,CST9L,No,No,No,No,11,2,3,2,No,-0.272325905,No
80345,ZSCAN16,No,No,No,No,10,0,1,0,No,-1.231944729,Yes
151760,LOC151760,No,No,No,No,1,1,1,0,No,-0.520170265,No
8029,CUBN,Yes,Yes,Yes,Yes,8,3,6,5,No,2.100308676,No
5286,PIK3C2A,No,No,Yes,No,44,10,17,8,No,-0.14902062,No
55364,IMPACT,No,No,No,No,30,8,9,3,No,-0.841521119,No
51621,KLF13,No,No,Yes,No,16,6,11,6,No,1.141103898,Yes
9552,SPAG7,No,No,No,No,9,2,3,5,No,1.888414366,No
51296,SLC15A3,No,No,No,No,16,2,0,1,No,-1.126659545,No
2016,EMX1,No,No,Yes,No,9,3,5,1,No,-0.686830991,Yes
11108,PRDM4,No,No,No,No,11,2,6,5,No,1.339648063,Yes
6940,ZNF354A,No,No,No,No,12,2,6,0,No,-1.345614259,Yes
63908,NAPB,No,No,Yes,No,39,7,14,5,No,-0.600351675,No
664709,HNRNPA1P10,No,No,No,No,20,7,10,2,No,-0.923212113,No
23786,BCL2L13,No,No,No,No,59,11,17,10,No,-0.389591998,No
4660,PPP1R12B,No,No,Yes,No,20,3,8,6,No,0.527374163,No
7760,ZNF213,No,No,No,No,16,1,3,2,No,-0.673106856,Yes
171024,SYNPO2,No,No,Yes,No,20,7,11,7,No,0.890020732,No
23353,SUN1,No,No,No,No,17,5,3,2,No,-0.688043263,No
8802,SUCLG1,Yes,No,No,Yes,17,6,5,10,No,2.958728484,No
6588,SLN,No,No,No,No,10,4,6,4,No,1.134986116,No
50944,SHANK1,No,No,No,No,24,3,11,3,No,-0.679909222,No
90843,TCEAL8,No,No,No,No,5,0,0,1,No,-0.035695528,Yes
84332,DYDC2,No,No,No,No,6,0,3,0,No,-1.127939856,No
114882,OSBPL8,No,No,No,No,23,3,6,4,No,-0.309771558,No
1662,DDX10,No,No,No,No,31,5,8,5,No,-0.330943561,No
84300,UQCC2,No,No,No,No,26,3,6,5,No,-0.087900031,No
27173,SLC39A1,No,No,No,No,36,5,8,7,No,-0.126021382,No
140,ADORA3,No,No,No,Yes,7,0,0,0,No,-1.153679204,No
55705,IPO9,No,No,No,No,31,6,9,12,No,1.651639258,No
199786,NIBAN3,No,No,No,No,4,2,2,0,No,-0.934308929,No
5480,PPIC,No,No,No,Yes,16,2,3,2,No,-0.673106856,No
25973,PARS2,No,No,Yes,Yes,4,2,2,1,No,0.132057799,No
94086,HSPB9,No,No,No,No,13,0,5,1,No,-0.938754558,No
161291,TMEM30B,No,No,No,No,83,21,30,13,No,-0.434361332,No
136853,SSC4D,No,No,Yes,No,34,3,10,3,No,-0.9611083,No
96764,TGS1,No,No,No,No,23,4,8,4,No,-0.309771558,Yes
51596,CUTA,No,No,No,No,29,7,8,9,No,0.726232587,No
54739,XAF1,No,No,No,No,23,5,10,6,No,0.345911573,No
51008,ASCC1,No,Yes,No,No,45,11,19,22,No,2.596804488,Yes
84916,UTP4,No,No,No,No,36,9,13,8,No,0.103579218,No
25966,C2CD2,No,No,Yes,No,6,2,2,1,No,-0.307864395,No
5141,PDE4A,No,No,Yes,Yes,18,3,6,6,Yes,0.841506549,No
54825,CDHR2,No,No,No,No,4,1,4,0,No,-0.934308929,No
55131,RBM28,No,No,No,No,59,11,17,11,No,-0.223164348,No
1725,DHPS,No,No,Yes,Yes,38,4,7,5,No,-0.902281706,No
8565,YARS1,No,Yes,Yes,No,20,6,7,5,No,0.164727594,No
6259,RYK,No,No,No,No,26,7,9,6,No,0.208448646,No
79190,IRX6,No,No,No,No,12,3,2,0,No,-1.345614259,Yes
9066,SYT7,Yes,No,No,No,5,1,2,1,No,-0.035695528,No
146279,TEKT5,No,No,Yes,No,51,6,15,3,No,-1.340757196,No
4744,NEFH,No,Yes,Yes,No,16,2,3,2,No,-0.673106856,No
85414,SLC45A3,No,No,No,No,1,1,1,0,No,-0.520170265,No
1960,EGR3,No,No,No,No,10,6,7,2,No,-0.048479306,Yes
57130,ATP13A1,No,No,No,No,37,7,9,6,No,-0.390739219,No
125113,KRT222,No,No,No,No,4,1,2,0,No,-0.934308929,No
2327,FMO2,Yes,No,No,No,1,0,0,0,No,-0.520170265,No
503542,SPRN,No,No,No,No,1,0,0,0,No,-0.520170265,No
79567,RIPOR1,No,No,No,No,3,1,2,0,No,-0.810083342,No
64100,ELSPBP1,No,No,Yes,No,14,4,5,0,No,-1.382375054,No
80740,LY6G6C,No,No,Yes,No,10,0,2,0,No,-1.231944729,No
5230,PGK1,No,No,No,Yes,35,4,12,18,No,2.527314353,No
7371,UCK2,No,No,Yes,Yes,10,3,2,4,No,1.134986116,No
286205,SCAI,No,No,No,No,12,2,5,5,No,1.619571653,No
1041,CDSN,No,Yes,Yes,No,45,5,10,9,No,0.047109745,No
348654,GEN1,No,No,No,No,1,1,0,0,No,-0.520170265,No
871,SERPINH1,No,Yes,Yes,No,80,18,34,24,No,0.904262361,No
51491,NOP16,No,No,No,No,21,7,8,5,No,0.157910403,No
134391,GPR151,No,No,No,No,42,3,9,10,No,0.268237725,No
26050,SLITRK5,No,No,No,No,8,1,2,1,No,-0.572811457,No
6728,SRP19,No,No,No,No,21,1,8,2,No,-0.971388236,No
51187,RSL24D1,No,No,No,Yes,30,5,10,4,No,-0.56876064,No
84695,LOXL3,No,No,No,No,16,3,4,3,No,-0.219554168,No
9522,SCAMP1,No,No,No,No,40,9,15,7,No,-0.285009496,No
54853,WDR55,No,No,No,No,22,4,7,2,No,-0.995574728,No
1306,COL15A1,No,No,Yes,No,2,1,1,0,No,-0.732073624,No
112939,NACC1,No,No,Yes,No,37,7,12,5,No,-0.643472671,Yes
58506,SCAF1,No,No,No,No,29,3,7,5,No,-0.328108863,Yes
2006,ELN,No,Yes,Yes,Yes,22,9,12,13,No,3.148573081,No
51076,CUTC,No,No,No,No,20,3,7,2,No,-0.923212113,No
257062,CATSPERD,No,No,No,No,6,2,4,2,No,0.512211067,No
64849,SLC13A3,Yes,No,Yes,Yes,12,3,7,2,No,-0.159539894,No
3891,KRT85,No,No,No,No,29,2,5,2,No,-1.11886495,No
1855,DVL1,No,No,No,No,56,23,30,9,No,-0.324608411,Yes
84064,HDHD2,No,No,No,No,17,3,3,5,No,0.679496142,No
84107,ZIC4,No,No,No,No,11,3,5,5,No,1.339648063,Yes
152815,THAP6,No,No,No,No,18,3,5,1,No,-1.174297466,Yes
80342,TRAF3IP3,No,No,No,No,64,8,15,5,No,-1.239272782,No
84727,SPSB2,No,No,Yes,No,20,4,7,5,No,0.164727594,No
10004,NAALADL1,No,No,No,No,2,1,0,0,No,-0.732073624,No
4496,MT1H,No,No,No,No,4,0,1,0,No,-0.934308929,No
9777,TM9SF4,No,No,Yes,No,43,6,13,7,No,-0.292842149,No
2917,GRM7,No,No,Yes,Yes,8,0,4,4,No,1.432028643,No
114336,CGB2,No,No,No,No,16,2,7,1,No,-1.126659545,No
78999,LRFN4,No,No,No,No,64,8,20,16,No,0.485868733,No
79876,UBA5,No,No,Yes,No,39,5,9,5,No,-0.600351675,No
22874,PLEKHA6,No,No,No,No,6,3,4,2,No,0.512211067,No
2572,GAD2,No,No,No,Yes,48,4,10,5,No,-0.823292639,No
4893,NRAS,No,Yes,Yes,No,67,17,28,20,No,0.851065619,No
353345,GPR141,No,No,Yes,No,12,3,4,0,No,-1.345614259,No
8693,GALNT4,No,No,No,No,8,2,4,2,No,0.095468576,No
55526,DHTKD1,No,No,Yes,No,13,2,3,4,No,0.46345246,No
57541,ZNF398,No,No,No,No,34,9,12,3,No,-0.9611083,Yes
55333,SYNJ2BP,No,No,No,No,45,5,18,14,No,1.027761569,No
85320,ABCC11,No,No,No,Yes,2,1,0,0,Yes,-0.732073624,No
51642,MRPL48,No,No,Yes,No,39,5,7,5,No,-0.600351675,No
50837,TAS2R7,No,No,No,No,11,1,4,2,No,-0.272325905,No
8803,SUCLA2,Yes,No,Yes,Yes,44,5,11,10,No,0.243240109,No
57105,CYSLTR2,No,No,No,Yes,30,6,12,8,No,0.522281276,No
7484,WNT9B,No,No,No,No,5,2,1,2,No,0.9373956,No
956,ENTPD3,No,No,No,No,16,2,7,2,No,-0.673106856,No
23165,NUP205,No,No,Yes,No,33,8,11,6,No,-0.249327395,No
2585,GALK2,No,No,Yes,No,12,1,4,1,No,-0.752577076,No
84699,CREB3L3,No,No,No,No,45,2,10,5,No,-0.737411715,Yes
2796,GNRH1,No,No,No,No,8,1,1,1,No,-0.572811457,No
10328,EMC8,No,No,No,No,14,2,4,1,No,-0.884150635,No
1943,EFNA2,No,No,No,No,9,3,3,6,No,2.532225706,No
23236,PLCB1,No,No,Yes,No,32,10,15,11,No,1.228381453,No
144363,ETFRF1,No,No,No,No,11,2,3,1,No,-0.809650561,No
81844,TRIM56,No,No,No,No,22,3,7,4,No,-0.242093308,Yes
120071,LARGE2,No,No,No,No,18,6,8,1,No,-1.174297466,No
8828,NRP2,No,No,No,No,24,6,8,7,No,0.719134754,No
7737,RNF113A,No,No,Yes,No,24,4,7,6,No,0.36937376,Yes
4593,MUSK,No,Yes,Yes,Yes,20,4,12,3,No,-0.560565544,No
27289,RND1,No,No,No,No,39,5,15,3,No,-1.052162729,No
6342,SCP2,Yes,No,No,No,41,13,17,14,No,0.988018556,No
9690,UBE3C,No,No,Yes,No,29,6,10,4,No,-0.591694225,No
84063,KIRREL2,No,No,No,No,7,3,6,3,No,1.161112704,No
10067,SCAMP3,No,Yes,No,No,43,12,19,8,No,-0.102890485,No
441531,PGAM4,No,No,No,No,2,1,1,1,No,0.881815956,No
7174,TPP2,No,No,No,No,26,4,8,6,No,0.208448646,No
92170,MTG1,No,No,No,No,20,4,6,4,No,-0.197918975,No
51088,KLHL5,No,No,No,No,8,3,4,4,No,1.432028643,Yes
51129,ANGPTL4,No,No,Yes,No,26,6,11,15,No,2.87558674,No
28991,COMMD5,No,Yes,No,No,12,0,1,1,No,-0.752577076,No
153527,ZMAT2,No,No,No,No,59,9,12,4,No,-1.388157895,Yes
64975,MRPL41,No,No,No,No,74,5,14,4,No,-1.37198047,No
56105,PCDHGA11,No,No,No,No,11,1,4,1,No,-0.809650561,No
126003,TRAPPC5,No,No,No,Yes,41,6,16,11,No,0.393257386,No
5514,PPP1R10,No,No,No,No,43,11,11,7,No,-0.292842149,Yes
114483834,ABCF2-H2BE1,No,No,No,No,6,1,0,1,No,-0.307864395,No
25981,DNAH1,No,No,Yes,No,6,1,2,1,No,-0.307864395,No
6249,CLIP1,No,No,No,No,37,10,18,19,No,2.894795661,No
415117,STX19,No,No,No,No,25,3,12,5,No,-0.125516787,No
57119,EPPIN,No,No,No,No,4,2,2,4,No,3.331157984,No
10629,TAF6L,No,No,No,No,27,5,8,4,No,-0.474576045,Yes
197370,NSMCE1,No,No,No,No,18,1,5,2,No,-0.771136663,No
10878,CFHR3,No,Yes,Yes,No,4,3,3,2,No,1.198424527,No
84767,TRIM51,No,No,No,No,3,1,1,0,No,-0.810083342,No
140459,ASB6,No,No,No,No,47,3,10,8,No,-0.291981692,Yes
79705,LRRK1,No,No,No,No,57,15,27,21,No,1.259467179,No
51032,CELA2B,No,No,No,No,15,7,8,2,No,-0.476526783,No
23616,SH3BP1,No,No,No,No,20,3,7,6,No,0.527374163,No
9132,KCNQ4,No,No,Yes,Yes,7,0,1,5,No,2.704307308,No
10645,CAMKK2,No,No,Yes,Yes,38,12,20,25,No,3.581784952,Yes
3778,KCNMA1,No,Yes,Yes,Yes,7,1,5,6,Yes,3.475904611,No
6827,SUPT4H1,No,No,No,No,19,4,8,3,No,-0.456497627,Yes
9721,GPRIN2,No,No,No,No,26,3,9,3,No,-0.680597386,No
54943,DNAJC28,No,No,No,No,7,0,2,0,No,-1.153679204,No
284252,KCTD1,No,Yes,Yes,No,28,8,6,2,No,-0.934995786,No
10113,PREB,No,No,No,No,19,8,7,6,No,0.779168589,Yes
79873,NUDT18,No,No,No,No,46,7,10,9,No,-0.007055387,No
1806,DPYD,Yes,Yes,Yes,Yes,5,2,1,0,Yes,-1.008786655,No
23269,MGA,No,No,No,No,50,3,12,4,No,-0.91859238,Yes
130827,TMEM182,No,No,No,No,16,2,4,1,No,-1.126659545,No
650,BMP2,Yes,Yes,Yes,No,46,12,21,11,No,0.388046285,Yes
3720,JARID2,No,No,No,No,18,7,7,2,No,-0.771136663,Yes
10290,SPEG,No,No,Yes,No,16,3,5,6,No,1.141103898,No
10881,ACTL7A,No,No,No,No,30,13,18,18,No,3.249886066,No
2191,FAP,No,No,No,Yes,20,4,6,8,No,1.252667301,No
50945,TBX22,No,Yes,Yes,No,12,5,4,3,No,0.433497288,Yes
256691,MAMDC2,No,No,No,No,5,4,4,2,No,0.9373956,No
151963,MB21D2,No,No,No,No,16,3,9,2,No,-0.673106856,No
2677,GGCX,No,Yes,Yes,Yes,17,5,7,3,No,-0.232196795,No
64926,RASAL3,No,No,No,No,27,2,3,3,No,-0.779538268,No
6275,S100A4,No,No,No,Yes,65,18,28,20,No,0.952768133,No
91442,FAAP24,No,No,No,No,20,8,9,6,No,0.527374163,No
10325,RRAGB,No,No,No,No,30,7,7,4,No,-0.56876064,No
147183,KRT25,No,No,Yes,No,22,12,10,5,No,0.134647402,No
9844,ELMO1,No,Yes,Yes,No,26,2,8,5,No,-0.087900031,No
245711,SPDYA,No,No,No,No,8,2,2,4,No,1.432028643,No
256714,MAP7D2,No,No,No,No,23,3,8,2,No,-0.965454688,No
8329,H2AC13,No,No,No,No,39,8,12,4,No,-0.826257202,No
6419,SETMAR,No,No,No,No,17,3,5,4,No,0.223649674,No
23064,SETX,No,Yes,Yes,No,41,9,13,6,No,-0.598011232,No
23190,UBXN4,No,No,No,No,19,5,7,4,No,-0.044608889,No
6469,SHH,No,Yes,Yes,No,41,12,22,3,No,-1.192772402,Yes
25839,COG4,No,Yes,Yes,No,39,10,15,7,No,-0.148540621,No
29842,TFCP2L1,No,No,Yes,No,3,0,0,0,No,-0.810083342,Yes
338376,IFNE,No,Yes,No,No,10,4,5,2,No,-0.048479306,No
9325,TRIP4,No,No,Yes,No,31,9,20,12,No,1.651639258,Yes
56961,SHD,No,No,No,No,29,9,12,7,No,0.199061862,No
57337,SENP7,No,No,No,No,4,0,1,2,No,1.198424527,No
51124,IER3IP1,No,No,No,No,53,14,21,9,No,-0.324674318,No
23355,VPS8,No,No,No,No,18,4,8,3,No,-0.36797586,No
8703,B4GALT3,No,No,No,Yes,22,4,5,4,No,-0.242093308,No
10661,KLF1,No,Yes,Yes,No,39,12,14,9,No,0.303270434,Yes
553158,PRR5-ARHGAP8,No,No,Yes,No,5,0,1,1,No,-0.035695528,No
219927,MRPL21,No,No,No,No,41,3,5,3,No,-1.192772402,No
23344,ESYT1,No,No,No,No,15,2,6,6,No,1.522561185,No
54600,UGT1A9,No,No,Yes,Yes,11,3,8,10,Yes,4.026271342,No
9727,RAB11FIP3,No,No,No,No,16,2,6,6,No,1.141103898,No
169841,ZNF169,No,No,No,No,50,5,14,1,No,-1.441806528,Yes
140831,ZSWIM3,No,No,No,No,14,1,4,2,No,-0.385926216,No
64770,CCDC14,No,No,Yes,No,54,8,24,3,No,-1.357207486,No
64180,DPEP3,No,No,No,No,11,1,2,3,No,0.264998751,No
283933,ZNF843,No,No,No,No,12,1,5,3,No,0.433497288,Yes
9015,TAF1A,No,No,No,No,43,6,10,4,No,-0.862697141,Yes
10473,HMGN4,No,No,No,No,14,4,6,4,No,0.610522621,Yes
319101,KRT73,No,No,No,No,11,2,3,1,No,-0.809650561,No
4620,MYH2,No,Yes,Yes,No,7,1,2,2,No,0.389515401,No
127495,LRRC39,No,No,No,No,15,6,5,2,No,-0.476526783,No
54221,SNTG2,No,No,Yes,No,16,5,6,2,No,-0.673106856,No
1880,GPR183,No,No,Yes,No,31,7,15,2,No,-1.180621911,No
9369,NRXN3,No,Yes,Yes,No,14,3,6,1,No,-0.884150635,No
162461,TMEM92,No,No,No,No,15,6,7,1,No,-0.976298775,No
143241,DYDC1,No,No,No,No,33,6,7,4,No,-0.756994018,No
5746,PTH2R,No,No,No,Yes,5,3,3,1,No,-0.035695528,No
9380,GRHPR,No,Yes,Yes,No,13,4,5,8,No,2.333061818,No
6583,SLC22A4,No,Yes,Yes,Yes,4,0,0,0,Yes,-0.934308929,Yes
2150,F2RL1,No,No,No,No,77,24,32,20,No,0.658024547,No
92105,INTS4,No,No,No,No,46,8,17,8,No,-0.204606223,Yes
5564,PRKAB1,No,No,No,Yes,39,9,13,12,No,0.980987015,No
151887,CCDC80,No,No,Yes,No,6,1,3,0,No,-1.127939856,No
7404,UTY,No,No,No,No,7,0,2,2,No,0.389515401,Yes
5999,RGS4,Yes,No,No,No,13,3,10,3,No,-0.003949879,No
57645,POGK,No,No,No,No,10,1,2,3,No,0.543253405,Yes
2086,ERV3-1,No,No,No,No,5,3,3,0,No,-1.008786655,No
7464,CORO2A,No,No,No,No,49,15,22,12,No,0.47664535,No
8541,PPFIA3,No,No,No,No,23,2,9,7,No,0.673753138,No
127733,UBXN10,No,No,No,No,7,4,5,3,No,1.161112704,No
5019,OXCT1,Yes,No,No,Yes,35,11,11,13,No,1.374846023,No
8688,KRT37,No,No,No,No,44,16,17,9,No,0.047109745,No
51021,MRPS16,No,Yes,Yes,No,24,1,9,4,No,-0.330148228,No
89944,GLB1L2,No,No,No,No,22,6,11,4,No,-0.242093308,No
154197,PNLDC1,No,No,No,No,12,3,3,1,No,-0.752577076,No
51699,VPS29,No,No,No,No,50,8,14,5,No,-0.744187663,No
51560,RAB6B,No,No,Yes,No,44,11,12,6,No,-0.54128135,No
757,TMEM50B,No,No,No,No,25,4,10,4,No,-0.460228218,No
201232,SLC16A13,No,No,Yes,No,22,2,5,2,No,-0.995574728,No
57418,WDR18,No,No,No,No,40,11,15,9,No,0.148478001,No
81689,ISCA1,No,No,No,No,25,3,1,1,No,-1.464362512,No
51386,EIF3L,No,No,No,No,31,5,7,3,No,-0.897395794,No
10560,SLC19A2,Yes,Yes,No,Yes,30,6,10,7,No,0.249520797,No
283987,HID1,No,No,No,No,13,4,2,2,No,-0.471352218,No
81569,ACTL8,No,No,No,No,50,17,24,21,No,2.046287796,No
132,ADK,Yes,No,Yes,Yes,8,2,4,2,No,0.095468576,No
80167,ABHD18,No,No,No,No,15,5,6,4,No,0.523017201,No
388335,TMEM220,No,No,No,No,7,3,4,5,No,2.704307308,No
339,APOBEC1,No,No,No,No,16,0,3,3,No,-0.219554168,No
8814,CDKL1,No,No,No,Yes,18,6,7,5,No,0.438345746,No
30848,CTAG2,No,No,No,No,11,2,2,0,No,-1.346975217,No
56957,OTUD7B,No,No,Yes,No,66,19,33,39,No,3.659060531,Yes
55968,NSFL1C,No,No,No,No,37,11,16,8,No,0.114727686,No
84838,ZNF496,No,No,No,No,38,7,14,5,No,-0.902281706,Yes
22838,RNF44,No,No,No,No,13,0,1,0,No,-1.406156897,No
284656,EPHA10,No,No,No,No,7,2,3,3,No,1.161112704,No
64866,CDCP1,No,No,No,No,15,2,6,6,No,1.522561185,No
196294,IMMP1L,No,No,Yes,No,3,0,1,1,No,0.459777032,No
84518,CNFN,No,No,No,No,16,4,7,1,No,-1.126659545,No
22881,ANKRD6,No,No,Yes,No,11,4,6,2,No,-0.272325905,Yes
6861,SYT5,Yes,No,No,No,8,2,3,1,No,-0.572811457,No
80331,DNAJC5,No,Yes,Yes,No,74,14,34,15,No,-0.143469467,No
1456,CSNK1G3,No,No,No,Yes,43,7,9,8,No,-0.102890485,No
11156,PTP4A3,No,No,No,No,7,1,4,2,No,0.389515401,No
3047,HBG1,Yes,No,No,No,8,3,1,2,No,0.095468576,No
55065,SLC52A1,Yes,Yes,Yes,No,9,2,4,2,No,-0.043019652,No
8675,STX16,No,Yes,Yes,No,23,3,9,1,No,-1.293296254,No
91614,DEPDC7,No,No,No,No,6,1,2,0,No,-1.127939856,Yes
64223,MLST8,No,No,No,No,45,9,16,12,No,0.635500839,No
5207,PFKFB1,No,No,No,Yes,18,1,5,8,No,1.647828155,No
57596,BEGAIN,No,No,No,No,58,8,11,4,No,-1.252027288,No
55027,HEATR3,No,No,Yes,No,42,8,13,10,No,0.268237725,No
10659,CELF2,No,No,Yes,No,9,1,3,3,No,0.600791688,No
56937,PMEPA1,No,No,No,No,16,6,7,2,No,-0.673106856,No
5834,PYGB,No,No,No,Yes,27,8,13,10,No,1.355197297,No
727866,FAM156B,No,No,No,No,11,1,3,1,No,-0.809650561,No
178,AGL,No,Yes,Yes,No,9,3,4,1,No,-0.686830991,No
7798,LUZP1,No,No,No,No,45,10,13,10,No,0.243240109,No
199675,MCEMP1,No,No,No,No,11,1,1,1,No,-0.809650561,No
655,BMP7,No,No,Yes,No,57,18,22,13,No,0.07758743,Yes
11144,DMC1,No,No,No,No,21,3,4,4,No,-0.218522477,Yes
11102,RPP14,No,No,Yes,No,28,4,11,3,No,-0.671243243,No
57713,SFMBT2,No,Yes,No,No,10,0,3,0,No,-1.231944729,Yes
57863,CADM3,No,No,Yes,No,3,2,1,1,No,0.459777032,No
51480,VCX2,No,No,No,No,9,3,2,0,No,-1.33064233,No
10777,ARPP21,No,No,No,No,2,0,0,0,No,-0.732073624,No
4783,NFIL3,No,No,No,No,35,7,14,7,No,-0.008115974,Yes
55806,HR,No,Yes,Yes,No,38,7,7,10,No,0.218734959,Yes
55208,DCUN1D2,No,No,No,No,9,2,4,0,No,-1.33064233,No
1634,DCN,Yes,Yes,Yes,Yes,27,13,21,16,No,3.184970639,No
8500,PPFIA1,No,No,No,No,58,14,23,9,No,-0.513352445,No
353133,LCE1C,No,No,No,No,67,9,10,4,No,-1.268839765,No
29078,NDUFAF4,No,No,No,No,23,5,5,10,No,1.657277834,No
8694,DGAT1,No,No,Yes,No,11,2,5,6,No,1.876972718,No
8516,ITGA8,No,No,Yes,No,22,9,9,5,No,0.134647402,No
90134,KCNH7,No,Yes,Yes,Yes,2,1,1,1,No,0.881815956,Yes
8287,USP9Y,No,Yes,No,No,9,3,4,4,No,1.244603027,No
5754,PTK7,No,No,Yes,No,41,5,11,4,No,-0.994518678,No
100288072,SDR42E2,No,No,Yes,No,2,1,2,1,No,0.881815956,No
86614,HSFY1,No,No,No,No,33,8,17,8,No,0.258339228,No
55599,RNPC3,No,No,Yes,No,19,3,5,4,No,-0.044608889,No
3655,ITGA6,No,Yes,Yes,No,40,15,16,10,No,0.365221749,No
1234,CCR5,No,Yes,Yes,Yes,44,11,15,17,No,1.616152663,No
3421,IDH3G,No,No,No,Yes,17,5,6,6,No,1.13534261,No
1748,DLX4,No,No,Yes,No,18,3,11,6,No,0.841506549,Yes
79096,C11orf49,No,No,Yes,No,24,5,6,6,No,0.36937376,No
400916,CHCHD10,No,No,Yes,No,33,4,8,3,No,-1.01082733,No
127602,DNAH14,No,No,No,No,11,1,1,2,No,-0.272325905,No
9946,CRYZL1,No,No,No,No,16,2,4,1,No,-1.126659545,No
284086,NEK8,No,No,No,No,41,13,22,11,No,0.393257386,No
6525,SMTN,No,No,No,No,7,3,6,3,No,1.161112704,No
56998,CTNNBIP1,No,No,No,No,29,8,10,6,No,-0.0645235,Yes
7293,TNFRSF4,No,No,No,No,7,2,2,1,No,-0.382081901,No
27113,BBC3,No,No,No,No,23,4,7,12,No,2.312960965,No
55005,RMND1,No,No,Yes,No,36,4,10,2,No,-1.274024384,No
149175,MANEAL,No,No,No,No,18,7,9,5,No,0.438345746,No
84268,RPAIN,No,No,No,No,9,2,3,3,No,0.600791688,No
170961,ANKRD24,No,No,No,No,5,1,1,1,No,-0.035695528,No
56900,TMEM167B,No,No,No,No,36,2,7,6,No,-0.355621983,No
10516,FBLN5,No,Yes,Yes,No,24,8,11,4,No,-0.330148228,No
22794,CASC3,No,No,No,No,44,7,16,7,No,-0.345150985,No
65123,INTS3,No,No,No,No,42,5,14,3,No,-1.040437238,No
9518,GDF15,No,No,No,No,23,6,9,2,No,-0.965454688,No
9604,RNF14,No,No,No,No,30,9,14,8,No,0.522281276,Yes
64960,MRPS15,No,No,No,No,54,6,16,7,No,-0.668852041,No
25977,NECAP1,No,No,Yes,No,17,5,7,3,No,-0.232196795,No
24139,EML2,No,No,No,No,28,8,10,9,No,0.911272012,No
10061,ABCF2,No,No,No,No,19,5,8,5,No,0.36727985,No
79931,TNIP3,No,No,Yes,No,30,7,10,3,No,-0.841521119,No
10000,AKT3,No,No,Yes,No,42,11,20,17,No,1.576912689,No
3119,HLA-DQB1,No,Yes,Yes,Yes,7,5,4,4,No,1.932710006,Yes
54998,AURKAIP1,No,No,No,No,50,2,16,3,No,-1.092997096,No
5007,OSBP,No,No,No,No,23,4,7,5,No,0.018070008,No
493,ATP2B4,Yes,No,Yes,No,58,10,23,22,No,1.407202147,No
80204,FBXO11,No,No,Yes,No,44,8,13,5,No,-0.737411715,No
